departamento,municipio,año,periodo,areaSembradaHa,areaCosechadaHa,produccionT,cicloDeCultivo
TOLIMA,CASABIANCA,2016,2016,2043,1799,1856,PERMANENTE
TOLIMA,VILLARRICA,2016,2016,2037,1845,1679,PERMANENTE
TOLIMA,ALPUJARRA,2016,2016,1963,1810,1434,PERMANENTE
TOLIMA,ICONONZO,2016,2016,1945,1708,1490,PERMANENTE
TOLIMA,HERVEO,2016,2016,1909,1614,1752,PERMANENTE
TOLIMA,CUNDAY,2016,2016,1634,1451,1313,PERMANENTE
TOLIMA,VALLE DE SAN JUAN,2016,2016,1531,1242,1454,PERMANENTE
TOLIMA,VENADILLO,2016,2016,1446,1259,1248,PERMANENTE
TOLIMA,FALAN,2016,2016,1342,1193,1217,PERMANENTE
TOLIMA,CAJAMARCA,2016,2016,1264,1148,1026,PERMANENTE
TOLIMA,PRADO,2016,2016,1191,1024,998,PERMANENTE
TOLIMA,SANTA ISABEL,2016,2016,1042,877,987,PERMANENTE
TOLIMA,ALVARADO,2016,2016,911,769,827,PERMANENTE
TOLIMA,MARIQUITA,2016,2016,478,410,449,PERMANENTE
TOLIMA,PURIFICACION,2016,2016,363,326,264,PERMANENTE
TOLIMA,RONCESVALLES,2016,2016,332,310,265,PERMANENTE
TOLIMA,LERIDA,2016,2016,273,250,248,PERMANENTE
TOLIMA,SAN LUIS,2016,2016,263,203,248,PERMANENTE
TOLIMA,ARMERO (GUAYABAL),2016,2016,259,239,223,PERMANENTE
TOLIMA,MELGAR,2016,2016,245,216,178,PERMANENTE
TOLIMA,NATAGAIMA,2016,2016,129,107,119,PERMANENTE
TOLIMA,MURILLO,2016,2016,117,90,105,PERMANENTE
TOLIMA,COYAIMA,2016,2016,70,63,64,PERMANENTE
TOLIMA,SUAREZ,2016,2016,11,11,6,PERMANENTE
VALLE DEL CAUCA,SEVILLA,2016,2016,6288,5016,5895,PERMANENTE
VALLE DEL CAUCA,EL AGUILA,2016,2016,6131,5096,5452,PERMANENTE
VALLE DEL CAUCA,ANSERMANUEVO,2016,2016,4787,3961,4294,PERMANENTE
VALLE DEL CAUCA,CAICEDONIA,2016,2016,4447,3421,4284,PERMANENTE
VALLE DEL CAUCA,TRUJILLO,2016,2016,4214,3432,3989,PERMANENTE
VALLE DEL CAUCA,TULUA,2016,2016,4098,3347,3596,PERMANENTE
VALLE DEL CAUCA,EL CAIRO,2016,2016,3546,3096,3033,PERMANENTE
VALLE DEL CAUCA,RIOFRIO,2016,2016,2880,2415,2707,PERMANENTE
VALLE DEL CAUCA,ARGELIA,2016,2016,2310,1995,1978,PERMANENTE
VALLE DEL CAUCA,BUGALAGRANDE,2016,2016,1888,1557,1718,PERMANENTE
VALLE DEL CAUCA,BOLIVAR,2016,2016,1557,1343,1383,PERMANENTE
VALLE DEL CAUCA,TORO,2016,2016,1500,1312,1362,PERMANENTE
VALLE DEL CAUCA,JAMUNDI,2016,2016,1467,1259,1366,PERMANENTE
VALLE DEL CAUCA,ALCALA,2016,2016,1428,1087,1380,PERMANENTE
VALLE DEL CAUCA,FLORIDA,2016,2016,1411,1230,1236,PERMANENTE
VALLE DEL CAUCA,VERSALLES,2016,2016,1280,1167,1049,PERMANENTE
VALLE DEL CAUCA,DAGUA,2016,2016,1132,969,1041,PERMANENTE
VALLE DEL CAUCA,YOTOCO,2016,2016,997,849,965,PERMANENTE
VALLE DEL CAUCA,OBANDO,2016,2016,970,875,828,PERMANENTE
VALLE DEL CAUCA,GINEBRA,2016,2016,873,771,745,PERMANENTE
VALLE DEL CAUCA,ROLDANILLO,2016,2016,814,674,740,PERMANENTE
VALLE DEL CAUCA,EL DOVIO,2016,2016,694,647,573,PERMANENTE
VALLE DEL CAUCA,ULLOA,2016,2016,672,523,643,PERMANENTE
VALLE DEL CAUCA,LA CUMBRE,2016,2016,667,579,616,PERMANENTE
VALLE DEL CAUCA,CALI,2016,2016,666,590,614,PERMANENTE
VALLE DEL CAUCA,VIJES,2016,2016,629,531,570,PERMANENTE
VALLE DEL CAUCA,RESTREPO,2016,2016,610,545,577,PERMANENTE
VALLE DEL CAUCA,LA VICTORIA,2016,2016,569,499,462,PERMANENTE
VALLE DEL CAUCA,PRADERA,2016,2016,536,457,482,PERMANENTE
VALLE DEL CAUCA,GUACARI,2016,2016,520,439,482,PERMANENTE
VALLE DEL CAUCA,BUGA,2016,2016,500,435,442,PERMANENTE
VALLE DEL CAUCA,SAN PEDRO,2016,2016,499,431,425,PERMANENTE
VALLE DEL CAUCA,LA UNION,2016,2016,467,432,412,PERMANENTE
VALLE DEL CAUCA,CALIMA EL DARIEN,2016,2016,433,367,414,PERMANENTE
VALLE DEL CAUCA,PALMIRA,2016,2016,404,351,360,PERMANENTE
VALLE DEL CAUCA,CARTAGO,2016,2016,345,308,311,PERMANENTE
VALLE DEL CAUCA,YUMBO,2016,2016,302,278,273,PERMANENTE
VALLE DEL CAUCA,ANDALUCIA,2016,2016,238,195,206,PERMANENTE
VALLE DEL CAUCA,EL CERRITO,2016,2016,187,172,162,PERMANENTE
ANTIOQUIA,ANDES,2017,2017,10349,7487,9463,PERMANENTE
ANTIOQUIA,CIUDAD BOLIVAR,2017,2017,10013,7416,11249,PERMANENTE
ANTIOQUIA,SALGAR,2017,2017,7807,5760,10504,PERMANENTE
ANTIOQUIA,CONCORDIA,2017,2017,6843,5116,9328,PERMANENTE
ANTIOQUIA,BETULIA,2017,2017,6509,5075,7698,PERMANENTE
ANTIOQUIA,BETANIA,2017,2017,6346,4652,7056,PERMANENTE
ANTIOQUIA,ABEJORRAL,2017,2017,3388,2752,5018,PERMANENTE
ANTIOQUIA,ITUANGO,2017,2017,2582,2285,3563,PERMANENTE
ANTIOQUIA,FREDONIA,2017,2017,2360,1711,2163,PERMANENTE
ANTIOQUIA,CAICEDO,2017,2017,2339,2111,3849,PERMANENTE
ANTIOQUIA,SONSON,2017,2017,2333,1942,2618,PERMANENTE
ANTIOQUIA,JARDIN,2017,2017,2311,1813,2292,PERMANENTE
ANTIOQUIA,SANTA BARBARA,2017,2017,2284,1848,2024,PERMANENTE
ANTIOQUIA,CAÑASGORDAS,2017,2017,2112,1803,2735,PERMANENTE
ANTIOQUIA,SANTAFE DE ANTIOQUIA,2017,2017,2108,1825,2461,PERMANENTE
ANTIOQUIA,EBEJICO,2017,2017,1930,1664,1542,PERMANENTE
ANTIOQUIA,AMALFI,2017,2017,1891,1574,1194,PERMANENTE
ANTIOQUIA,ANZA,2017,2017,1882,1594,2418,PERMANENTE
ANTIOQUIA,TAMESIS,2017,2017,1805,1512,1657,PERMANENTE
ANTIOQUIA,PUEBLO RICO,2017,2017,1744,1335,1913,PERMANENTE
ANTIOQUIA,LIBORINA,2017,2017,1730,1544,2341,PERMANENTE
ANTIOQUIA,MONTEBELLO,2017,2017,1721,1412,1308,PERMANENTE
ANTIOQUIA,SABANALARGA,2017,2017,1713,1603,2923,PERMANENTE
ANTIOQUIA,DABEIBA,2017,2017,1683,1506,2030,PERMANENTE
ANTIOQUIA,NARIÑO,2017,2017,1561,1390,1992,PERMANENTE
ANTIOQUIA,JERICO,2017,2017,1462,1226,1550,PERMANENTE
ANTIOQUIA,PEQUE,2017,2017,1451,1324,2008,PERMANENTE
ANTIOQUIA,SAN ROQUE,2017,2017,1383,1205,1015,PERMANENTE
ANTIOQUIA,YOLOMBO,2017,2017,1374,1155,1168,PERMANENTE
ANTIOQUIA,ARGELIA,2017,2017,1288,1080,1969,PERMANENTE
ANTIOQUIA,SAN ANDRES,2017,2017,1166,1056,890,PERMANENTE
ANTIOQUIA,SOPETRAN,2017,2017,1106,976,1315,PERMANENTE
ANTIOQUIA,SANTO DOMINGO,2017,2017,1106,979,1073,PERMANENTE
ANTIOQUIA,HISPANIA,2017,2017,1073,782,1153,PERMANENTE
ANTIOQUIA,BARBOSA,2017,2017,1058,951,1735,PERMANENTE
ANTIOQUIA,TARSO,2017,2017,1041,764,965,PERMANENTE
ANTIOQUIA,URRAO,2017,2017,1016,866,876,PERMANENTE
ANTIOQUIA,HELICONIA,2017,2017,924,810,1478,PERMANENTE
ANTIOQUIA,BURITICA,2017,2017,917,837,917,PERMANENTE
ANTIOQUIA,TOLEDO,2017,2017,898,731,862,PERMANENTE
ANTIOQUIA,SAN RAFAEL,2017,2017,848,699,460,PERMANENTE
ANTIOQUIA,ANGOSTURA,2017,2017,848,724,1220,PERMANENTE
ANTIOQUIA,CARAMANTA,2017,2017,801,647,873,PERMANENTE
ANTIOQUIA,SAN CARLOS,2017,2017,779,662,1206,PERMANENTE
ANTIOQUIA,VENECIA,2017,2017,722,515,869,PERMANENTE
ANTIOQUIA,ALEJANDRIA,2017,2017,716,623,788,PERMANENTE
ANTIOQUIA,GIRALDO,2017,2017,704,600,1011,PERMANENTE
ANTIOQUIA,GOMEZ PLATA,2017,2017,701,599,520,PERMANENTE
ANTIOQUIA,SANTA ROSA DE OSOS,2017,2017,687,581,783,PERMANENTE
ANTIOQUIA,AMAGA,2017,2017,671,574,822,PERMANENTE
ANTIOQUIA,SAN JERONIMO,2017,2017,664,561,945,PERMANENTE
ANTIOQUIA,BRICEÑO,2017,2017,624,549,647,PERMANENTE
ANTIOQUIA,ARMENIA,2017,2017,588,502,634,PERMANENTE
ANTIOQUIA,FRONTINO,2017,2017,587,490,867,PERMANENTE
ANTIOQUIA,VALPARAISO,2017,2017,567,454,497,PERMANENTE
ANTIOQUIA,TITIRIBI,2017,2017,528,444,673,PERMANENTE
ANTIOQUIA,GUADALUPE,2017,2017,499,430,580,PERMANENTE
ANTIOQUIA,COCORNA,2017,2017,492,435,403,PERMANENTE
ANTIOQUIA,MEDELLIN,2017,2017,484,449,303,PERMANENTE
ANTIOQUIA,URAMITA,2017,2017,468,397,435,PERMANENTE
ANTIOQUIA,LA CEJA,2017,2017,416,346,350,PERMANENTE
ANTIOQUIA,OLAYA,2017,2017,397,347,467,PERMANENTE
ANTIOQUIA,VEGACHI,2017,2017,377,329,222,PERMANENTE
ANTIOQUIA,YARUMAL,2017,2017,309,270,341,PERMANENTE
ANTIOQUIA,YALI,2017,2017,297,261,172,PERMANENTE
ANTIOQUIA,SAN FRANCISCO,2017,2017,287,245,227,PERMANENTE
ANTIOQUIA,ANORI,2017,2017,281,235,238,PERMANENTE
ANTIOQUIA,PEÑOL,2017,2017,281,240,365,PERMANENTE
ANTIOQUIA,ANGELOPOLIS,2017,2017,278,248,292,PERMANENTE
ANTIOQUIA,GRANADA,2017,2017,240,193,162,PERMANENTE
ANTIOQUIA,DON MATIAS,2017,2017,238,217,347,PERMANENTE
ANTIOQUIA,CAMPAMENTO,2017,2017,227,196,199,PERMANENTE
ANTIOQUIA,GIRARDOTA,2017,2017,226,211,276,PERMANENTE
ANTIOQUIA,SAN LUIS,2017,2017,210,182,332,PERMANENTE
ANTIOQUIA,RETIRO,2017,2017,201,175,222,PERMANENTE
ANTIOQUIA,CONCEPCION,2017,2017,172,164,138,PERMANENTE
ANTIOQUIA,BELLO,2017,2017,151,135,114,PERMANENTE
ANTIOQUIA,CALDAS,2017,2017,140,101,153,PERMANENTE
ANTIOQUIA,CISNEROS,2017,2017,137,129,153,PERMANENTE
ANTIOQUIA,CARMEN DE VIBORAL,2017,2017,127,100,152,PERMANENTE
ANTIOQUIA,MACEO,2017,2017,121,109,72,PERMANENTE
ANTIOQUIA,ABRIAQUI,2017,2017,118,100,182,PERMANENTE
ANTIOQUIA,COPACABANA,2017,2017,93,82,55,PERMANENTE
ANTIOQUIA,VALDIVIA,2017,2017,60,60,40,PERMANENTE
ANTIOQUIA,SAN VICENTE,2017,2017,43,31,41,PERMANENTE
ANTIOQUIA,LA ESTRELLA,2017,2017,42,28,35,PERMANENTE
ANTIOQUIA,MARINILLA,2017,2017,39,36,30,PERMANENTE
ANTIOQUIA,SABANETA,2017,2017,37,34,43,PERMANENTE
ANTIOQUIA,ITAGUI,2017,2017,33,28,41,PERMANENTE
ANTIOQUIA,ENVIGADO,2017,2017,23,18,27,PERMANENTE
ANTIOQUIA,CARACOLI,2017,2017,21,21,14,PERMANENTE
ANTIOQUIA,GUATAPE,2017,2017,21,11,19,PERMANENTE
ANTIOQUIA,REMEDIOS,2017,2017,13,13,19,PERMANENTE
ANTIOQUIA,CAROLINA,2017,2017,13,13,12,PERMANENTE
BOLIVAR,SANTA ROSA DEL SUR,2017,2017,1150,1061,698,PERMANENTE
BOLIVAR,MORALES,2017,2017,81,77,51,PERMANENTE
BOYACA,MONIQUIRA,2017,2017,1521,1342,1131,PERMANENTE
BOYACA,ZETAQUIRA,2017,2017,1164,1047,882,PERMANENTE
BOYACA,MIRAFLORES,2017,2017,839,796,524,PERMANENTE
BOYACA,SAN JOSE DE PARE,2017,2017,737,674,568,PERMANENTE
BOYACA,TOGUI,2017,2017,597,536,451,PERMANENTE
BOYACA,SANTANA,2017,2017,513,458,386,PERMANENTE
BOYACA,BERBEO,2017,2017,470,435,367,PERMANENTE
BOYACA,CHITARAQUE,2017,2017,447,389,328,PERMANENTE
BOYACA,PAUNA,2017,2017,373,347,228,PERMANENTE
BOYACA,BUENAVISTA,2017,2017,327,287,274,PERMANENTE
BOYACA,SAN PABLO DE BORBUR,2017,2017,313,293,193,PERMANENTE
BOYACA,PAEZ,2017,2017,313,290,264,PERMANENTE
BOYACA,MARIPI,2017,2017,269,242,162,PERMANENTE
BOYACA,GUAYATA,2017,2017,257,242,167,PERMANENTE
BOYACA,SAN EDUARDO,2017,2017,245,216,200,PERMANENTE
BOYACA,COPER,2017,2017,210,186,125,PERMANENTE
BOYACA,BRICEÑO,2017,2017,194,168,111,PERMANENTE
BOYACA,CAMPOHERMOSO,2017,2017,194,155,116,PERMANENTE
BOYACA,OTANCHE,2017,2017,187,181,137,PERMANENTE
BOYACA,QUIPAMA,2017,2017,139,135,89,PERMANENTE
BOYACA,PISBA,2017,2017,135,135,91,PERMANENTE
BOYACA,GARAGOA,2017,2017,126,113,76,PERMANENTE
BOYACA,RONDON,2017,2017,121,110,111,PERMANENTE
BOYACA,LA VICTORIA,2017,2017,121,106,72,PERMANENTE
BOYACA,PACHAVITA,2017,2017,107,101,76,PERMANENTE
BOYACA,MACANAL,2017,2017,91,88,74,PERMANENTE
BOYACA,TUNUNGUA,2017,2017,85,75,50,PERMANENTE
BOYACA,MUZO,2017,2017,81,78,66,PERMANENTE
BOYACA,LABRANZAGRANDE,2017,2017,79,79,52,PERMANENTE
BOYACA,ALMEIDA,2017,2017,71,69,52,PERMANENTE
BOYACA,CHINAVITA,2017,2017,57,54,69,PERMANENTE
BOYACA,GUATEQUE,2017,2017,57,52,62,PERMANENTE
BOYACA,SOMONDOCO,2017,2017,45,44,29,PERMANENTE
BOYACA,PAYA,2017,2017,35,30,25,PERMANENTE
BOYACA,PAJARITO,2017,2017,31,31,21,PERMANENTE
BOYACA,SAN LUIS DE GACENO,2017,2017,9,8,6,PERMANENTE
BOYACA,SANTA MARIA,2017,2017,7,6,4,PERMANENTE
CALDAS,MANIZALES,2017,2017,6407,4606,7763,PERMANENTE
CALDAS,ANSERMA,2017,2017,6345,4707,5950,PERMANENTE
CALDAS,AGUADAS,2017,2017,4290,3379,3986,PERMANENTE
CALDAS,CHINCHINA,2017,2017,4218,2581,3321,PERMANENTE
CALDAS,PENSILVANIA,2017,2017,4192,3614,4264,PERMANENTE
CALDAS,MANZANARES,2017,2017,3757,3004,3164,PERMANENTE
CALDAS,SAMANA,2017,2017,3563,3106,3996,PERMANENTE
CALDAS,PACORA,2017,2017,3554,2625,1729,PERMANENTE
CALDAS,NEIRA,2017,2017,3455,2552,3441,PERMANENTE
CALDAS,PALESTINA,2017,2017,3322,1973,3598,PERMANENTE
CALDAS,RISARALDA,2017,2017,3080,1959,2660,PERMANENTE
CALDAS,MARQUETALIA,2017,2017,3061,2500,2705,PERMANENTE
CALDAS,BELALCAZAR,2017,2017,3058,2189,3321,PERMANENTE
CALDAS,RIOSUCIO,2017,2017,2998,2367,4317,PERMANENTE
CALDAS,SALAMINA,2017,2017,2344,1855,2814,PERMANENTE
CALDAS,FILADELFIA,2017,2017,2156,1684,1986,PERMANENTE
CALDAS,ARANZAZU,2017,2017,1909,1579,2488,PERMANENTE
CALDAS,SAN JOSE,2017,2017,1791,1249,1894,PERMANENTE
CALDAS,VILLAMARIA,2017,2017,1671,1252,1582,PERMANENTE
CALDAS,SUPIA,2017,2017,1510,1215,1024,PERMANENTE
CALDAS,LA MERCED,2017,2017,961,764,1082,PERMANENTE
CALDAS,VITERBO,2017,2017,538,424,536,PERMANENTE
CALDAS,MARMATO,2017,2017,434,378,637,PERMANENTE
CALDAS,MARULANDA,2017,2017,226,185,312,PERMANENTE
CALDAS,VICTORIA,2017,2017,131,106,99,PERMANENTE
CAQUETA,PUERTO RICO,2017,2017,1223,1048,1911,PERMANENTE
CAQUETA,FLORENCIA,2017,2017,1077,914,924,PERMANENTE
CAQUETA,SAN VICENTE DEL CAGUAN,2017,2017,985,811,1480,PERMANENTE
CAQUETA,EL DONCELLO,2017,2017,327,284,431,PERMANENTE
CAQUETA,EL PAUJIL,2017,2017,227,158,200,PERMANENTE
CAQUETA,MONTAÑITA,2017,2017,215,194,163,PERMANENTE
CASANARE,TAMARA,2017,2017,2290,1967,1296,PERMANENTE
CASANARE,NUNCHIA,2017,2017,348,233,153,PERMANENTE
CASANARE,SACAMA,2017,2017,159,139,175,PERMANENTE
CASANARE,MONTERREY,2017,2017,119,97,123,PERMANENTE
CAUCA,EL TAMBO,2017,2017,8998,7629,11571,PERMANENTE
CAUCA,PIENDAMO,2017,2017,8494,7134,9426,PERMANENTE
CAUCA,MORALES,2017,2017,7041,5957,7530,PERMANENTE
CAUCA,CAJIBIO,2017,2017,6905,5910,8964,PERMANENTE
CAUCA,PAEZ,2017,2017,5324,4588,6573,PERMANENTE
CAUCA,INZA,2017,2017,4906,4336,4567,PERMANENTE
CAUCA,CALDONO,2017,2017,4896,4001,5057,PERMANENTE
CAUCA,TIMBIO,2017,2017,4300,3604,3948,PERMANENTE
CAUCA,SANTANDER DE QUILICHAO,2017,2017,3613,3145,3562,PERMANENTE
CAUCA,POPAYAN,2017,2017,3552,3132,2903,PERMANENTE
CAUCA,SUAREZ,2017,2017,3471,2956,3263,PERMANENTE
CAUCA,BALBOA,2017,2017,3232,2949,2099,PERMANENTE
CAUCA,LA VEGA,2017,2017,3200,2776,3041,PERMANENTE
CAUCA,BOLIVAR,2017,2017,2635,2399,4374,PERMANENTE
CAUCA,TORIBIO,2017,2017,2465,2286,1927,PERMANENTE
CAUCA,CALOTO,2017,2017,1903,1683,2128,PERMANENTE
CAUCA,PATIA,2017,2017,1856,1676,2674,PERMANENTE
CAUCA,BUENOS AIRES,2017,2017,1825,1607,1354,PERMANENTE
CAUCA,LA SIERRA,2017,2017,1782,1470,1610,PERMANENTE
CAUCA,CORINTO,2017,2017,1633,1344,1189,PERMANENTE
CAUCA,SUCRE,2017,2017,1533,1285,2343,PERMANENTE
CAUCA,ARGELIA,2017,2017,1486,1347,887,PERMANENTE
CAUCA,ROSAS,2017,2017,1368,1181,995,PERMANENTE
CAUCA,ALMAGUER,2017,2017,1140,1001,759,PERMANENTE
CAUCA,FLORENCIA,2017,2017,1032,930,1695,PERMANENTE
CAUCA,JAMBALO,2017,2017,939,739,560,PERMANENTE
CAUCA,MERCADERES,2017,2017,918,808,680,PERMANENTE
CAUCA,SOTARA,2017,2017,892,765,644,PERMANENTE
CAUCA,TOTORO,2017,2017,671,551,511,PERMANENTE
CAUCA,MIRANDA,2017,2017,628,518,654,PERMANENTE
CAUCA,PURACE,2017,2017,388,363,245,PERMANENTE
CAUCA,SAN SEBASTIAN,2017,2017,279,222,187,PERMANENTE
CESAR,AGUSTIN CODAZZI,2017,2017,6667,6030,3971,PERMANENTE
CESAR,PUEBLO BELLO,2017,2017,5745,5181,3411,PERMANENTE
CESAR,LA PAZ,2017,2017,4655,4022,2648,PERMANENTE
CESAR,VALLEDUPAR,2017,2017,3400,3165,2084,PERMANENTE
CESAR,LA JAGUA DE IBIRICO,2017,2017,2737,2419,1593,PERMANENTE
CESAR,AGUACHICA,2017,2017,960,869,572,PERMANENTE
CESAR,EL COPEY,2017,2017,907,842,555,PERMANENTE
CESAR,MANAURE,2017,2017,777,716,471,PERMANENTE
CESAR,BECERRIL,2017,2017,771,681,449,PERMANENTE
CESAR,CURUMANI,2017,2017,455,369,243,PERMANENTE
CESAR,PAILITAS,2017,2017,354,334,282,PERMANENTE
CESAR,CHIMICHAGUA,2017,2017,175,156,103,PERMANENTE
CESAR,RIO DE ORO,2017,2017,129,101,67,PERMANENTE
CESAR,LA GLORIA,2017,2017,90,87,58,PERMANENTE
CESAR,GONZALEZ,2017,2017,82,64,42,PERMANENTE
CESAR,CHIRIGUANA,2017,2017,75,72,47,PERMANENTE
CESAR,SAN ALBERTO,2017,2017,28,25,17,PERMANENTE
CESAR,SAN MARTIN,2017,2017,21,20,13,PERMANENTE
CESAR,PELAYA,2017,2017,4,4,2,PERMANENTE
CHOCO,CARMEN DEL ATRATO,2017,2017,170,126,159,PERMANENTE
CUNDINAMARCA,VIOTA,2017,2017,3918,3362,4114,PERMANENTE
CUNDINAMARCA,SAN JUAN DE RIOSECO,2017,2017,2043,1841,1862,PERMANENTE
CUNDINAMARCA,QUIPILE,2017,2017,1558,1417,1911,PERMANENTE
CUNDINAMARCA,VERGARA,2017,2017,1376,1068,1260,PERMANENTE
CUNDINAMARCA,EL COLEGIO,2017,2017,1361,1218,1090,PERMANENTE
CUNDINAMARCA,GUADUAS,2017,2017,1164,1017,1028,PERMANENTE
CUNDINAMARCA,LA PALMA,2017,2017,1052,809,1022,PERMANENTE
CUNDINAMARCA,VIANI,2017,2017,982,853,791,PERMANENTE
CUNDINAMARCA,PACHO,2017,2017,955,800,944,PERMANENTE
CUNDINAMARCA,GUAYABAL DE SIQUIMA,2017,2017,932,851,561,PERMANENTE
CUNDINAMARCA,ANOLAIMA,2017,2017,916,844,1280,PERMANENTE
CUNDINAMARCA,LA MESA,2017,2017,915,805,678,PERMANENTE
CUNDINAMARCA,SUPATA,2017,2017,911,734,865,PERMANENTE
CUNDINAMARCA,TIBACUY,2017,2017,910,810,533,PERMANENTE
CUNDINAMARCA,CHAGUANI,2017,2017,892,796,805,PERMANENTE
CUNDINAMARCA,SASAIMA,2017,2017,858,728,1327,PERMANENTE
CUNDINAMARCA,YACOPI,2017,2017,839,734,742,PERMANENTE
CUNDINAMARCA,CACHIPAY,2017,2017,770,697,940,PERMANENTE
CUNDINAMARCA,PULI,2017,2017,701,647,654,PERMANENTE
CUNDINAMARCA,PAIME,2017,2017,695,568,623,PERMANENTE
CUNDINAMARCA,FUSAGASUGA,2017,2017,658,597,538,PERMANENTE
CUNDINAMARCA,NILO,2017,2017,649,562,533,PERMANENTE
CUNDINAMARCA,TOPAIPI,2017,2017,616,512,561,PERMANENTE
CUNDINAMARCA,SAN FRANCISCO,2017,2017,594,506,461,PERMANENTE
CUNDINAMARCA,LA VEGA,2017,2017,563,487,488,PERMANENTE
CUNDINAMARCA,CAPARRAPI,2017,2017,526,414,453,PERMANENTE
CUNDINAMARCA,SILVANIA,2017,2017,508,448,453,PERMANENTE
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,2017,2017,494,449,757,PERMANENTE
CUNDINAMARCA,ARBELAEZ,2017,2017,472,440,334,PERMANENTE
CUNDINAMARCA,SAN CAYETANO,2017,2017,461,366,370,PERMANENTE
CUNDINAMARCA,BITUIMA,2017,2017,450,408,344,PERMANENTE
CUNDINAMARCA,VENECIA,2017,2017,435,381,257,PERMANENTE
CUNDINAMARCA,EL PEÑON,2017,2017,397,312,320,PERMANENTE
CUNDINAMARCA,TENA,2017,2017,372,359,236,PERMANENTE
CUNDINAMARCA,ALBAN,2017,2017,357,313,395,PERMANENTE
CUNDINAMARCA,GACHETA,2017,2017,306,297,250,PERMANENTE
CUNDINAMARCA,PANDI,2017,2017,284,267,338,PERMANENTE
CUNDINAMARCA,SAN BERNARDO,2017,2017,269,240,304,PERMANENTE
CUNDINAMARCA,GUAYABETAL,2017,2017,255,200,337,PERMANENTE
CUNDINAMARCA,MEDINA,2017,2017,213,187,189,PERMANENTE
CUNDINAMARCA,MANTA,2017,2017,205,199,268,PERMANENTE
CUNDINAMARCA,TIBIRITA,2017,2017,175,170,196,PERMANENTE
CUNDINAMARCA,UBALA,2017,2017,170,141,258,PERMANENTE
CUNDINAMARCA,MACHETA,2017,2017,165,159,245,PERMANENTE
CUNDINAMARCA,QUETAME,2017,2017,151,139,253,PERMANENTE
CUNDINAMARCA,LA PEÑA,2017,2017,142,107,118,PERMANENTE
CUNDINAMARCA,VILLAGOMEZ,2017,2017,142,109,184,PERMANENTE
CUNDINAMARCA,JERUSALEN,2017,2017,138,127,107,PERMANENTE
CUNDINAMARCA,VILLETA,2017,2017,136,125,136,PERMANENTE
CUNDINAMARCA,FOMEQUE,2017,2017,133,127,140,PERMANENTE
CUNDINAMARCA,JUNIN,2017,2017,130,127,96,PERMANENTE
CUNDINAMARCA,ZIPACON,2017,2017,127,111,73,PERMANENTE
CUNDINAMARCA,TOCAIMA,2017,2017,113,104,88,PERMANENTE
CUNDINAMARCA,UBAQUE,2017,2017,98,95,104,PERMANENTE
CUNDINAMARCA,CAQUEZA,2017,2017,84,73,93,PERMANENTE
CUNDINAMARCA,GACHALA,2017,2017,81,75,63,PERMANENTE
CUNDINAMARCA,QUEBRADANEGRA,2017,2017,76,67,74,PERMANENTE
CUNDINAMARCA,ANAPOIMA,2017,2017,75,70,59,PERMANENTE
CUNDINAMARCA,GAMA,2017,2017,74,73,62,PERMANENTE
CUNDINAMARCA,GUTIERREZ,2017,2017,60,59,69,PERMANENTE
CUNDINAMARCA,BELTRAN,2017,2017,56,50,42,PERMANENTE
CUNDINAMARCA,APULO,2017,2017,52,51,43,PERMANENTE
CUNDINAMARCA,NOCAIMA,2017,2017,46,41,58,PERMANENTE
CUNDINAMARCA,CHOACHI,2017,2017,46,43,47,PERMANENTE
CUNDINAMARCA,FOSCA,2017,2017,36,33,41,PERMANENTE
CUNDINAMARCA,NIMAIMA,2017,2017,33,30,40,PERMANENTE
CUNDINAMARCA,CABRERA,2017,2017,23,21,18,PERMANENTE
CUNDINAMARCA,PASCA,2017,2017,19,16,16,PERMANENTE
CUNDINAMARCA,PARATEBUENO,2017,2017,8,8,7,PERMANENTE
HUILA,PITALITO,2017,2017,18508,15477,17216,PERMANENTE
HUILA,ACEVEDO,2017,2017,14377,11913,13251,PERMANENTE
HUILA,LA PLATA,2017,2017,11203,9514,10022,PERMANENTE
HUILA,GARZON,2017,2017,9487,7820,8567,PERMANENTE
HUILA,SUAZA,2017,2017,6849,5671,6212,PERMANENTE
HUILA,ALGECIRAS,2017,2017,5830,4737,5349,PERMANENTE
HUILA,SAN AGUSTIN,2017,2017,5601,4455,4956,PERMANENTE
HUILA,GIGANTE,2017,2017,5494,4354,4586,PERMANENTE
HUILA,GUADALUPE,2017,2017,5105,4309,4721,PERMANENTE
HUILA,TIMANA,2017,2017,4909,3981,4308,PERMANENTE
HUILA,PALESTINA,2017,2017,4784,3933,4375,PERMANENTE
HUILA,PITAL,2017,2017,4741,3818,4183,PERMANENTE
HUILA,ISNOS,2017,2017,4385,3700,4116,PERMANENTE
HUILA,TARQUI,2017,2017,4236,3529,3866,PERMANENTE
HUILA,NEIVA,2017,2017,4131,3499,3538,PERMANENTE
HUILA,SALADOBLANCO,2017,2017,3960,3362,3739,PERMANENTE
HUILA,TELLO,2017,2017,3374,2852,3124,PERMANENTE
HUILA,OPORAPA,2017,2017,3128,2688,2989,PERMANENTE
HUILA,SANTA MARIA,2017,2017,3068,2480,2717,PERMANENTE
